"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsstartwert","","Geschlecht","Alter","Netto-Haushaltseinkommen (insgesamt)","Höchster Bildungsabschluss und berufliche Qualifikation","Deine Postleitzahl","Dein Bundesland",""," [Die Nutzung eines Nachhaltigkeits-Dashboards wäre für mich nützlich.]"," [Ich stelle mir die Nutzung des Dashboards in meiner Umgebung angenehm vor.]"," [Die Nutzung des Dashboards wird meine Lebensqualität verbessern.]"," [Die Nutzung des Nachhaltigkeits-Dashboards wird kompliziert für mich sein. ]"," [Um sicherzustellen, dass Du die Fragen aufmerksam liest, wähle bitte bei der folgenden Aussage ""Stimme eher zu"" aus.]",""," [Mein Umfeld erwartet von mir, dass ich Technologien wie das digitale Nachhaltigkeits-Dashboard nutze.]"," [Es ist mir wichtig, den Erwartungen in meinem Umfeld bei der Nutzung von neuen Technologien wie dem Nachhaltigkeits-Dashboard gerecht zu werden.]"," [Es wird allgemein erwartet, dass ich moderne Lösungen wie das Nachhaltigkeits-Dashboard nutze.]"," [Ein einfacher Zugang zu Informationen über die Funktion und Inhalte des Dashboards erleichtern mir die Nutzung.]"," [Ein Mangel an Zeit könnte mich davon abhalten, das Nachhaltigkeits-Dashboard zu nutzen.]"," [Ich habe die erforderlichen Kenntnisse, um das Nachhaltigkeits-Dashboard in meiner Umgebung zu nutzen.]"," [Ich bin sicher, dass ich das Nachhaltigkeits-Dashboard problemlos nutzen kann.]"," [Es ist einfach für mich, Anwendungen wie das Nachhaltigkeits-Dashboard zu verstehen und zu nutzen.]"," [Ich beabsichtige, das Dashboard über Nachhaltigkeitsinformationen in naher Zukunft zu nutzen, wenn sich hierzu die Gelegenheit bietet.]"
"534","1980-01-01 00:00:00","6","de","942060220","68426b4b-ef70-46a9-e7e4-541e5862b229","Männlich","36-45","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","19063","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Keine Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"536","1980-01-01 00:00:00","6","de","1990501269","684270b5-ebb2-a461-cf14-f670699ef85b","Weiblich","18-35","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","19249","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Keine Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft weitgehend zu","Überhaupt keine Kenntnisse","Trifft überwiegend zu.","Teils / Teils","Nicht beabsichtigt"
"538","1980-01-01 00:00:00","6","de","1057467639","684275bf-ec46-7527-9c7d-27a1977b7ca3","Männlich","36-45","5000 Euro und mehr","Abgeschlossene Berufsausbildung","18276","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Gute Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"539","1980-01-01 00:00:00","6","de","1007795388","68427794-c2a8-9cae-acbb-5ed67e63557e","Männlich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18147","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Sehr wichtig","Trifft weitgehend zu","Trifft kaum zu","Trifft kaum zu","Sehr geringe Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Eher beabsichtigt"
"541","1980-01-01 00:00:00","6","de","209922316","68427e01-09ad-3b09-50d5-f8d9153e0a0a","Weiblich","18-35","2000 - unter 3000 Euro","Abitur","18055","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich vollumfänglich zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Eher wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich zu","Eher beabsichtigt"
"542","1980-01-01 00:00:00","6","de","777122668","68428978-eb8b-83ce-2e68-b8c303f1c169","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18299","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich zu","Große Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft weitgehend zu","Trifft kaum zu","Trifft überwiegend zu","Sehr gute Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Beabsichtigt"
"543","1980-01-01 00:00:00","6","de","647503664","684293f2-427f-7d8a-7524-f06238e230eb","Weiblich","18-35","3000 - unter 4000 Euro","Abitur","18055","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher zu","Geringe Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft überwiegend zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Möglicherweise beabsichtigt"
"544","1980-01-01 00:00:00","6","de","409168548","68429f0a-cf63-4132-3516-6a5bc682ee29","Männlich","56-65","Unter 1000 Euro","Hauptschulabschluss","18109","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich vollumfänglich zu","Sehr große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft vollkommen zu","Ausgezeichnete Kenntnisse","Trifft vollkommen zu.","Stimme ich vollumfänglich zu","Definitiv beabsichtigt"
"545","1980-01-01 00:00:00","6","de","1925687353","6842a83c-9415-4b16-7da2-a72434419ee7","Männlich","18-35","1000 - unter 2000 Euro","Mittlere Reife","17034","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich vollumfänglich zu","Sehr große Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Eher wichtig","Trifft überwiegend zu","Trifft vollständig zu","Trifft überhaupt nicht zu","Ausgezeichnete Kenntnisse","Trifft vollkommen zu.","Stimme ich vollumfänglich zu","Definitiv beabsichtigt"
"548","1980-01-01 00:00:00","6","de","1195489174","6842c4a0-f0ba-94a1-02c8-301c35b69b5c","Männlich","36-45","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18273","Mecklenburg-Vorpommern","1","Stimme ich zu","Teils / Teils","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft teilweise zu","Trifft überhaupt nicht zu","Sehr geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"549","1980-01-01 00:00:00","6","de","1700611812","6842c697-0ebd-d4b3-db7f-ac0957924ce9","Weiblich","46-55","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","17235","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft teilweise zu","Trifft überwiegend zu","Trifft teilweise zu","Sehr geringe Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Eher nicht beabsichtigt."
"555","1980-01-01 00:00:00","6","de","1682578218","6842dbb4-e012-bcb9-db95-b79743c4c9cd","Weiblich","56-65","5000 Euro und mehr","Master-Abschluss","17036","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich vollumfänglich zu","Große Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft vollständig zu","Trifft vollständig zu","Trifft eher nicht zu","Grundlegende Kenntnisse","Trifft überwiegend zu.","Stimme ich eher zu","Definitiv beabsichtigt"
"556","1980-01-01 00:00:00","6","de","1042711114","6842e0cb-bd66-0853-d8d9-61371baeb212","Weiblich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18184","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft teilweise zu","Trifft teilweise zu","Überhaupt keine Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"558","1980-01-01 00:00:00","6","de","1154416296","684304c8-d568-b3cb-9b3b-a569fb5fb18a","Weiblich","18-35","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","19055","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Mäßige Verbesserung","Kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Kaum wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft eher nicht zu","Gute Kenntnisse","Trift teilweise zu.","Stimme ich nicht zu","Eher nicht beabsichtigt."
"559","1980-01-01 00:00:00","6","de","657090575","68431607-b088-2488-1eef-3617cf9d433e","Weiblich","18-35","1000 - unter 2000 Euro","Bachelor-Abschluss","18314","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich überhaupt nicht zu","Keine Verbesserung","Kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Überhaupt keine Kenntnisse","Trifft überhaupt nicht zu.","Stimme ich überhaupt nicht zu","Überhaupt nicht beabsichtigt"
"560","1980-01-01 00:00:00","6","de","2129241614","68431cfc-230d-8639-2d23-130d478ba5f0","Weiblich","18-35","Unter 1000 Euro","Abitur","18107","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher nicht zu","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft eher nicht zu","Sehr geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher nicht beabsichtigt."
"563","1980-01-01 00:00:00","6","de","1564899254","68432782-174b-bf03-b6fa-ac2def116c54","Männlich","18-35","Unter 1000 Euro","Hauptschulabschluss","17255","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich eher nicht zu","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Kaum wichtig","Trifft teilweise zu","Trifft eher nicht zu","Trifft teilweise zu","Geringe Kenntnisse","Trifft eher nicht zu.","Stimme ich eher nicht zu","Eher nicht beabsichtigt."
"564","1980-01-01 00:00:00","6","de","1739060878","6843289c-1b8e-66dc-6d2d-e4af883f2aaf","Weiblich","18-35","4000 - unter 5000 Euro","Abitur","19063","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich zu","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Mäßig wichtig","Trifft kaum zu","Trifft überwiegend zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Eher beabsichtigt"
"565","1980-01-01 00:00:00","6","de","566954326","68432be5-e5a9-72fd-5ef8-796c1ea7de98","Männlich","36-45","2000 - unter 3000 Euro","Bachelor-Abschluss","18147","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Eher wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft kaum zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Stimme ich zu","Möglicherweise beabsichtigt"
"570","1980-01-01 00:00:00","6","de","1720141217","6843522a-2845-91d3-8643-fc4c7d9cae80","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18437","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher nicht zu","Keine Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft vollkommen zu","Gute Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Überhaupt nicht beabsichtigt"
"571","1980-01-01 00:00:00","6","de","1155385656","68436430-b405-9d2c-1980-a4543b2c21d3","Weiblich","46-55","1000 - unter 2000 Euro","Hauptschulabschluss","19089","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Geringe Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Kaum wichtig","Trifft teilweise zu","Trifft weitgehend zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Stimme ich eher nicht zu","Möglicherweise beabsichtigt"
"575","1980-01-01 00:00:00","6","de","1060634210","68436880-286e-6094-bbba-610c08962253","Weiblich","36-45","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18106","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft teilweise zu","Trifft weitgehend zu","Trifft teilweise zu","Gute Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"576","1980-01-01 00:00:00","6","de","1104129728","68437250-0f42-af25-73fc-001498937b71","Weiblich","36-45","3000 - unter 4000 Euro","Abitur","17493","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft kaum zu","Trifft kaum zu","Trifft eher nicht zu","Gute Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"583","1980-01-01 00:00:00","6","de","1790874902","6843ed19-218e-96b2-a26c-1bb3b3abefe9","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18311","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Eher wichtig","Trifft teilweise zu","Trifft überwiegend zu","Trifft eher nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Beabsichtigt"
"584","1980-01-01 00:00:00","6","de","1883812316","6843ef98-ae79-b7da-0de3-ecdc33246af5","Männlich","36-45","5000 Euro und mehr","Abgeschlossene Berufsausbildung","18236","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Sehr geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft weitgehend zu","Trifft kaum zu","Grundlegende Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Eher nicht beabsichtigt."
"590","1980-01-01 00:00:00","6","de","568804861","6844272c-fe26-1b62-97ff-cd6097858442","Männlich","18-35","2000 - unter 3000 Euro","Mittlere Reife","19230","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Mäßig wichtig","Trifft überwiegend zu","Trifft vollständig zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"592","1980-01-01 00:00:00","6","de","348045090","68443724-2222-e9aa-8e9f-757740d9baa6","Männlich","18-35","2000 - unter 3000 Euro","Mittlere Reife","18586","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich zu","Mäßige Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Sehr wichtig","Trifft weitgehend zu","Trifft weitgehend zu","Trifft eher nicht zu","Sehr gute Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Beabsichtigt"
"593","1980-01-01 00:00:00","6","de","1676533201","68444376-9ae0-0906-3f2e-a455eec552d4","Männlich","18-35","4000 - unter 5000 Euro","Master-Abschluss","17389","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Eher wichtig","Trifft überwiegend zu","Trifft teilweise zu","Trifft vollkommen zu","Grundlegende Kenntnisse","Trift teilweise zu.","Stimme ich vollumfänglich zu","Eher beabsichtigt"
"594","1980-01-01 00:00:00","6","de","1451070974","68445bcc-1589-1bb3-13b0-07956ca000e9","Weiblich","18-35","2000 - unter 3000 Euro","Mittlere Reife","17491","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich eher zu","Große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Kaum wichtig","Trifft teilweise zu","Trifft kaum zu","Trifft teilweise zu","Ausgezeichnete Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher nicht zu","Möglicherweise beabsichtigt"
"597","1980-01-01 00:00:00","6","de","797097066","6844662c-2ea1-493c-ca32-0ec0b34d40a1","Männlich","56-65","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18569","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Geringe Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"598","1980-01-01 00:00:00","6","de","1171354532","684469b9-9b85-0a88-3835-1676d3a7e8ca","Männlich","18-35","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18437","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft teilweise zu","Überhaupt keine Kenntnisse","Trifft nicht zu.","Teils / Teils","Möglicherweise beabsichtigt"
"599","1980-01-01 00:00:00","6","de","328955387","684470fb-1101-7c88-5dd3-f0a5729d9c5c","Weiblich","56-65","5000 Euro und mehr","Mittlere Reife","17121","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Große Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft weitgehend zu","Trifft teilweise zu","Geringe Kenntnisse","Trifft mehrheitlich zu.","Stimme ich vollumfänglich zu","Definitiv beabsichtigt"
"600","1980-01-01 00:00:00","6","de","1595236953","684475de-4579-e1be-ea46-42f632c08cea","Weiblich","36-45","1000 - unter 2000 Euro","Hauptschulabschluss","18273","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Geringe Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Überhaupt keine Kenntnisse","Trift teilweise zu.","Stimme ich überhaupt nicht zu","Überhaupt nicht beabsichtigt"
"601","1980-01-01 00:00:00","6","de","688719279","68447b92-2fc1-e5e9-66af-13e779733ccb","Männlich","18-35","2000 - unter 3000 Euro","Mittlere Reife","18055","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft überwiegend zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Möglicherweise beabsichtigt"
"602","1980-01-01 00:00:00","6","de","24894066","6844837e-2de1-a447-30cf-76f3bd04ee3a","Weiblich","36-45","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18059","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft teilweise zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich zu","Eher beabsichtigt"
"603","1980-01-01 00:00:00","6","de","665490689","68448c61-9b7d-5f1f-c805-af01570b27e4","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","17392","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft überwiegend zu","Trifft kaum zu","Überhaupt keine Kenntnisse","Trifft nicht zu.","Stimme ich zu","Beabsichtigt"
"605","1980-01-01 00:00:00","6","de","1816591984","6844a1af-f9f1-b2f7-849a-bf5638364f9e","Männlich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18055","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Eher wichtig","Trifft teilweise zu","Trifft überwiegend zu","Trifft eher nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher beabsichtigt"
"606","1980-01-01 00:00:00","6","de","575609944","6844aa8a-daa5-00b7-bf7c-1810f41742cd","Männlich","18-35","2000 - unter 3000 Euro","Master-Abschluss","17111","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Keine Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft weitgehend zu","Sehr gute Kenntnisse","Trifft vollkommen zu.","Stimme ich zu","Beabsichtigt"
"611","1980-01-01 00:00:00","6","de","2137875057","6844c6bb-192c-3a3c-d89f-3d798ec693e2","Weiblich","18-35","5000 Euro und mehr","Abgeschlossene Berufsausbildung","17438","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Eher beabsichtigt"
"613","1980-01-01 00:00:00","6","de","879283575","684506ad-441d-7863-2d57-0684ac831921","Männlich","46-55","1000 - unter 2000 Euro","Mittlere Reife","17235","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft eher nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher nicht beabsichtigt."
"614","1980-01-01 00:00:00","6","de","948210005","6845230c-04fd-cda1-b0c9-1d561c625f4e","Männlich","18-35","Unter 1000 Euro","Mittlere Reife","17034","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Kompliziert","Stimme eher zu","0","Trifft kaum zu","Kaum wichtig","Trifft eher nicht zu","Trifft eher nicht zu","Trifft eher nicht zu","Grundlegende Kenntnisse","Trifft eher nicht zu.","Stimme ich eher nicht zu","Möglicherweise beabsichtigt"
"622","1980-01-01 00:00:00","6","de","751721943","68453b7d-fb23-7d55-baf7-21d998b29bdb","Weiblich","36-45","5000 Euro und mehr","Abgeschlossene Berufsausbildung","18273","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Teils / Teils","Sehr geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Kaum wichtig","Trifft eher nicht zu","Trifft weitgehend zu","Trifft vollkommen zu","Sehr gute Kenntnisse","Trifft vollkommen zu.","Stimme ich vollumfänglich zu","Eher beabsichtigt"
"628","1980-01-01 00:00:00","6","de","1473243516","68453d87-42f6-3847-e49b-65071a9f42b1","Weiblich","46-55","1000 - unter 2000 Euro","Master-Abschluss","18055","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich eher zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Eher wichtig","Trifft überwiegend zu","Trifft vollständig zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Stimme ich zu","Eher beabsichtigt"
"629","1980-01-01 00:00:00","6","de","2027078881","68453e34-12df-60bb-8666-8fd3c9f59bc6","Weiblich","46-55","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","17036","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"631","1980-01-01 00:00:00","6","de","1103899681","68454959-069f-153a-c56f-5c57010f0ae9","Weiblich","36-45","3000 - unter 4000 Euro","Master-Abschluss","17033","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft überwiegend zu","Ausgezeichnete Kenntnisse","Trifft vollkommen zu.","Stimme ich vollumfänglich zu","Beabsichtigt"
"632","1980-01-01 00:00:00","6","de","1335550232","68454abe-bf11-304d-3fdf-96c3665382a7","Männlich","18-35","3000 - unter 4000 Euro","Bachelor-Abschluss","18057","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Gute Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"635","1980-01-01 00:00:00","6","de","1007880531","6845522b-2ab5-da1c-ecdc-396923012fec","Weiblich","18-35","3000 - unter 4000 Euro","Mittlere Reife","19053","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft überwiegend zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Eher nicht beabsichtigt."
"637","1980-01-01 00:00:00","6","de","61071943","6845606f-a71b-0e64-8acc-286f3369d809","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","19230","Mecklenburg-Vorpommern","1","Stimme ich überhaupt nicht zu","Stimme ich nicht zu","Keine Verbesserung","Sehr kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft teilweise zu","Trifft weitgehend zu","Überhaupt keine Kenntnisse","Trifft eher nicht zu.","Stimme ich eher nicht zu","Eher nicht beabsichtigt."
